date,Very dry,Very wet,Median,2021 to date
1900-03-24,125.7,388.6200000000001,230.64999999999998,403.2
1900-03-25,129.71,390.35,231.74999999999994,
1900-03-26,130.65,411.685,234.2,
1900-03-27,131.64000000000001,411.685,237.1,
1900-03-28,131.64000000000001,415.1000000000001,237.1,
1900-03-29,131.64000000000001,415.25000000000006,239.1,
1900-03-30,131.64000000000001,415.29,243.85,
1900-03-31,134.7,415.29,260.25,
1900-04-01,134.7,415.29,262.7,
1900-04-02,138.6,415.29,269.3,
1900-04-03,138.6,416.0100000000001,270.70000000000005,
1900-04-04,142.96,422.69999999999993,270.95000000000005,
1900-04-05,143.14,422.69999999999993,277.75,
1900-04-06,143.14,422.69999999999993,278.25,
1900-04-07,147.64,425.03999999999996,285.0,
1900-04-08,148.0,429.53999999999996,287.5,
1900-04-09,148.18,440.30999999999995,287.5,
1900-04-10,148.18,445.23,287.5,
1900-04-11,152.31,449.4700000000001,287.5,
1900-04-12,152.31,460.03999999999996,287.85,
1900-04-13,152.31,462.81000000000006,288.00000000000006,
1900-04-14,152.82999999999998,464.80000000000007,288.00000000000006,
1900-04-15,152.82999999999998,464.80000000000007,288.00000000000006,
1900-04-16,152.82999999999998,464.80000000000007,288.65,
1900-04-17,152.82999999999998,464.80000000000007,288.65,
1900-04-18,152.82999999999998,464.80000000000007,288.65,
1900-04-19,152.91,464.80000000000007,288.65,
1900-04-20,153.60999999999999,473.55000000000007,289.1,
1900-04-21,153.60999999999999,480.26999999999987,293.4,
1900-04-22,153.60999999999999,489.9800000000001,294.0,
1900-04-23,156.85000000000002,491.5800000000001,295.65,
1900-04-24,160.99,491.5800000000001,295.69999999999993,
1900-04-25,160.99,505.97999999999996,300.0,
1900-04-26,165.67000000000002,511.7799999999999,303.70000000000005,
1900-04-27,165.67000000000002,511.8699999999999,304.95000000000005,
1900-04-28,165.67000000000002,515.4699999999999,307.25000000000006,
1900-04-29,165.67000000000002,515.83,307.25000000000006,
1900-04-30,165.78,520.8899999999999,310.20000000000005,
1900-05-01,166.99,526.99,310.50000000000006,
1900-05-02,168.75,533.3799999999999,310.50000000000006,
1900-05-03,178.57,533.5599999999998,312.70000000000005,
1900-05-04,179.40999999999997,533.7399999999999,312.80000000000007,
1900-05-05,179.42999999999998,535.0199999999999,312.80000000000007,
1900-05-06,182.23,535.7799999999999,312.80000000000007,
1900-05-07,182.98999999999998,547.06,314.0,
1900-05-08,183.08999999999997,562.2099999999999,314.0,
1900-05-09,189.48999999999998,569.43,314.6,
1900-05-10,203.35,569.43,320.2,
1900-05-11,203.35,570.3299999999999,320.2,
1900-05-12,203.35,570.51,320.2,
1900-05-13,203.35,586.56,320.69999999999993,
1900-05-14,203.35,586.56,322.65,
1900-05-15,203.35,586.56,322.95,
1900-05-16,206.95,586.56,323.15,
1900-05-17,207.31,591.7199999999999,326.19999999999993,
1900-05-18,207.87,601.4399999999999,326.49999999999994,
1900-05-19,207.87,604.3199999999999,326.49999999999994,
1900-05-20,207.87,604.3199999999999,328.2,
1900-05-21,207.87,604.3199999999999,328.5,
1900-05-22,207.87,604.3199999999999,335.4,
1900-05-23,207.87,605.9800000000004,345.19999999999993,
1900-05-24,207.87,605.9800000000004,345.3,
1900-05-25,208.07,605.9800000000004,345.3,
1900-05-26,208.07,606.5900000000004,345.3,
1900-05-27,208.07,606.5900000000004,345.3,
1900-05-28,208.07,612.35,345.3,
1900-05-29,208.07,614.8799999999999,345.35,
1900-05-30,208.07,614.91,349.94999999999993,
1900-05-31,208.07,615.4499999999999,349.94999999999993,
