date,Very dry,Very wet,Median,2021 to date
1900-02-23,90.60000000000001,548.5,266.8,291.03333333333336
1900-02-24,91.4,560.6,271.2,298.03333333333336
1900-02-25,98.39999999999998,560.6,273.90000000000003,302.03333333333336
1900-02-26,105.69999999999999,560.6,280.1000000000001,310.43333333333334
1900-02-27,114.79999999999997,568.8,286.20000000000005,311.03333333333336
1900-02-28,115.0,579.0,289.59999999999997,311.03333333333336
1900-03-01,125.00000000000001,603.9999999999999,290.50000000000006,311.03333333333336
1900-03-02,125.00000000000001,626.9000000000001,296.90000000000003,311.03333333333336
1900-03-03,125.00000000000001,627.2,296.90000000000003,311.03333333333336
1900-03-04,134.60000000000002,631.6,305.1,311.03333333333336
1900-03-05,144.2,634.9999999999999,309.5,311.03333333333336
1900-03-06,151.6,636.1999999999999,312.29999999999995,311.23333333333335
1900-03-07,153.60000000000002,650.3999999999999,317.6,311.23333333333335
1900-03-08,163.40000000000003,670.0999999999999,325.0,311.23333333333335
1900-03-09,163.60000000000002,670.0999999999999,335.90000000000003,311.3666666666667
1900-03-10,163.60000000000002,674.1999999999999,344.1,311.3666666666667
1900-03-11,163.60000000000002,683.1999999999999,344.48333333333335,311.8666666666667
1900-03-12,163.60000000000002,692.6,353.80000000000007,344.06666666666666
1900-03-13,165.1,692.8999999999995,361.6,347.06666666666666
1900-03-14,165.1,692.8999999999995,361.6,347.06666666666666
1900-03-15,177.99999999999991,692.8999999999995,365.2000000000003,362.06666666666666
1900-03-16,184.2,697.9999999999999,376.10000000000025,362.26666666666665
1900-03-17,185.1,708.6,376.60000000000025,386.8666666666667
1900-03-18,185.1,708.6,384.99999999999994,428.8666666666667
1900-03-19,186.19999999999996,712.9999999999999,386.3999999999999,496.4666666666667
1900-03-20,188.49999999999997,717.2000000000002,391.59999999999985,551.8666666666667
1900-03-21,198.80000000000004,717.2000000000002,397.8,719.4666666666667
1900-03-22,198.80000000000004,717.2000000000002,403.0,
1900-03-23,205.50000000000003,718.0000000000001,403.0,
1900-03-24,210.0,719.2000000000002,413.8999999999999,
1900-03-25,220.2,719.2000000000002,424.6,
1900-03-26,220.2,719.2000000000002,424.6,
1900-03-27,220.2,741.3,424.6,
1900-03-28,224.50000000000003,753.3999999999994,430.0000000000001,
1900-03-29,226.00000000000003,764.5999999999995,435.59999999999997,
1900-03-30,226.00000000000003,766.4,438.9000000000001,
1900-03-31,238.99999999999997,776.8,438.9000000000001,
1900-04-01,240.79999999999995,788.6,443.7999999999999,
1900-04-02,249.19999999999996,791.0,443.9999999999999,
1900-04-03,254.70000000000002,797.1999999999999,445.99999999999994,
1900-04-04,259.3,801.0000000000003,451.00000000000006,
1900-04-05,259.3,817.8,461.4000000000002,
1900-04-06,259.3,825.6916666666668,467.80000000000007,
1900-04-07,263.6,826.0,471.1000000000001,
1900-04-08,266.20000000000005,834.4,472.1999999999999,
1900-04-09,268.00000000000006,849.0,485.59999999999985,
1900-04-10,270.80000000000007,862.0,487.3000000000001,
1900-04-11,270.80000000000007,862.0,487.3000000000001,
1900-04-12,271.20000000000005,862.0,492.99999999999983,
1900-04-13,271.20000000000005,880.0000000000003,492.99999999999983,
1900-04-14,271.20000000000005,880.0000000000003,493.90000000000015,
1900-04-15,281.79999999999995,884.7999999999998,493.90000000000015,
1900-04-16,283.59999999999997,887.4000000000002,507.5999999999999,
1900-04-17,294.1,891.0,519.5999999999998,
1900-04-18,294.1,891.0,519.7999999999998,
1900-04-19,294.1,895.9999999999998,521.7999999999998,
1900-04-20,294.9,895.9999999999998,522.8,
1900-04-21,296.2,895.9999999999998,524.0,
1900-04-22,296.2,895.9999999999998,536.8000000000001,
1900-04-23,300.7,904.6,539.3999999999999,
1900-04-24,311.29999999999995,905.8000000000002,541.1999999999998,
1900-04-25,311.29999999999995,905.8000000000002,543.5999999999999,
1900-04-26,311.29999999999995,905.8000000000002,545.6999999999999,
1900-04-27,311.29999999999995,905.8000000000002,549.4999999999999,
1900-04-28,328.1000000000001,911.2999999999997,549.4999999999999,
1900-04-29,328.1000000000001,919.6000000000001,551.6366666666667,
1900-04-30,328.1000000000001,923.8,557.1366666666667,
1900-05-01,337.50000000000006,945.0999999999998,573.8999999999999,
1900-05-02,340.00000000000006,967.9999999999998,576.8,
1900-05-03,349.6,967.9999999999998,578.6,
1900-05-04,362.8,968.7999999999997,589.0666666666666,
1900-05-05,364.3,970.5999999999997,590.1366666666667,
1900-05-06,371.00000000000006,970.5999999999997,591.3000000000001,
