date,Very dry,Very wet,Median,2022 to date
1900-03-18,102.36000000000003,498.1999999999998,245.29999999999995,
1900-03-19,102.52000000000002,500.3599999999999,250.00000000000006,
1900-03-20,108.16000000000003,500.3599999999999,250.00000000000006,
1900-03-21,109.12000000000002,501.15999999999985,250.00000000000006,
1900-03-22,109.68,502.3199999999999,254.00000000000003,
1900-03-23,115.78000000000004,506.63999999999993,254.00000000000003,
1900-03-24,135.72,522.4399999999999,260.3999999999999,
1900-03-25,139.28,523.48,263.1,
1900-03-26,143.18,523.5800000000002,263.1,
1900-03-27,143.18,523.5800000000002,263.1,
1900-03-28,143.18,523.5800000000002,274.2,
1900-03-29,143.18,528.7,281.2,
1900-03-30,143.98000000000002,551.64,286.90000000000003,
1900-03-31,146.5,552.74,296.30000000000007,
1900-04-01,154.6,555.42,296.30000000000007,
1900-04-02,155.64000000000001,556.54,297.6000000000001,
1900-04-03,155.92000000000002,556.54,299.4000000000001,
1900-04-04,156.16,556.54,303.99999999999994,
1900-04-05,159.54000000000002,557.34,311.30000000000007,
1900-04-06,159.54000000000002,557.44,311.30000000000007,
1900-04-07,167.86,557.5200000000001,311.7,
1900-04-08,178.16000000000003,558.0000000000001,314.20000000000016,
1900-04-09,179.04000000000002,567.9599999999999,317.50000000000017,
1900-04-10,187.07999999999998,576.3599999999999,320.59999999999997,
1900-04-11,193.21999999999997,594.3199999999998,320.59999999999997,
1900-04-12,193.21999999999997,609.1999999999998,323.8000000000001,
1900-04-13,194.07999999999998,617.32,323.8000000000001,
1900-04-14,200.18000000000012,617.9200000000001,325.59999999999997,
1900-04-15,202.94000000000003,619.3600000000001,330.9000000000002,
1900-04-16,215.32000000000002,622.2000000000002,336.4,
1900-04-17,218.60000000000014,622.2000000000002,342.2000000000001,
1900-04-18,219.92000000000016,622.2000000000002,346.9,
1900-04-19,222.04000000000013,622.4000000000001,350.0,
1900-04-20,231.11999999999995,622.4000000000001,352.2,
1900-04-21,233.27999999999997,622.4000000000001,361.9999999999999,
1900-04-22,233.66000000000008,622.4000000000001,361.9999999999999,
1900-04-23,233.72000000000006,623.3200000000002,362.39999999999986,
1900-04-24,233.72000000000006,623.6400000000002,362.9999999999999,
1900-04-25,234.23999999999998,626.1200000000002,362.9999999999999,
1900-04-26,234.78,634.36,364.90000000000003,
1900-04-27,234.94,635.24,372.30000000000007,
1900-04-28,237.92000000000002,639.72,375.40000000000026,
1900-04-29,238.08,682.7599999999998,375.40000000000026,
1900-04-30,238.94000000000005,683.3599999999998,377.7000000000003,
1900-05-01,239.40000000000006,683.7199999999998,377.7000000000003,
1900-05-02,239.40000000000006,685.9199999999997,388.6000000000001,
1900-05-03,244.80000000000013,689.3599999999998,397.00000000000006,
1900-05-04,244.80000000000013,694.6799999999997,402.40000000000003,
1900-05-05,244.80000000000013,707.4000000000001,411.2,
1900-05-06,245.66,711.3199999999997,423.00000000000017,
1900-05-07,246.12000000000012,711.3199999999997,423.00000000000017,
1900-05-08,247.36000000000016,711.3199999999997,423.8000000000002,
1900-05-09,247.36000000000016,711.5599999999996,423.8000000000002,
1900-05-10,247.36000000000016,714.1999999999996,423.8000000000002,
1900-05-11,247.36000000000016,714.4399999999996,426.59999999999997,
1900-05-12,252.6800000000001,714.4399999999996,437.59999999999985,
1900-05-13,259.96000000000004,715.3999999999996,444.99999999999994,
1900-05-14,266.52,717.6799999999996,444.99999999999994,
1900-05-15,266.52,721.3599999999996,444.99999999999994,
1900-05-16,268.72,722.0799999999996,444.99999999999994,
1900-05-17,273.76,734.3999999999995,449.0,
1900-05-18,279.72,735.5599999999996,454.1000000000001,
1900-05-19,279.72,736.7599999999996,454.4000000000001,
1900-05-20,286.8,736.7599999999996,458.40000000000015,
1900-05-21,287.82000000000005,736.7599999999996,461.0000000000001,
1900-05-22,287.82000000000005,736.7599999999996,461.0000000000001,
1900-05-23,288.62000000000006,736.7599999999996,462.8000000000001,
1900-05-24,293.9000000000001,736.7599999999996,465.8000000000001,
1900-05-25,298.56000000000006,741.9399999999997,466.1999999999999,
1900-05-26,299.9200000000001,774.3199999999999,475.95000000000005,
1900-05-27,299.9200000000001,782.56,485.80000000000024,
1900-05-28,299.9200000000001,791.28,490.70000000000016,
1900-05-29,299.9200000000001,791.44,490.70000000000016,
1900-05-30,299.9200000000001,791.44,494.39999999999986,
1900-05-31,299.9200000000001,791.76,495.59999999999985,
1900-06-01,299.9200000000001,791.76,495.59999999999985,
1900-06-02,303.68000000000023,804.68,499.6000000000001,
1900-06-03,309.8800000000001,820.5999999999999,513.1999999999998,
1900-06-04,309.8800000000001,837.04,518.8000000000001,
1900-06-05,311.7000000000002,843.2799999999999,522.9999999999998,
1900-06-06,318.4400000000001,843.2799999999999,529.8000000000001,
1900-06-07,318.4400000000001,843.3199999999999,529.8000000000001,
1900-06-08,319.88,843.3199999999999,537.4999999999998,
1900-06-09,322.92000000000013,843.3199999999999,544.8,
1900-06-10,328.98,852.4399999999998,547.1,
1900-06-11,330.0,852.4399999999998,547.9,
1900-06-12,330.0,852.4399999999998,557.3000000000001,
1900-06-13,332.12,854.2799999999997,560.3999999999996,
1900-06-14,337.5800000000002,855.7199999999998,565.3499999999999,
1900-06-15,342.64,876.04,567.9999999999998,
1900-06-16,342.71999999999997,894.3999999999996,569.1499999999999,
1900-06-17,342.71999999999997,894.6399999999996,569.1499999999999,
1900-06-18,342.71999999999997,911.5199999999999,572.4000000000002,
1900-06-19,350.68000000000023,911.5799999999998,579.4000000000001,
1900-06-20,350.9200000000002,923.6,586.6000000000003,
1900-06-21,352.3999999999999,931.08,588.8,
1900-06-22,364.00000000000017,944.2799999999999,598.0,
1900-06-23,370.97999999999996,950.2999999999997,598.0,
1900-06-24,371.08,977.9,600.3,
1900-06-25,371.1599999999999,979.0600000000001,602.5999999999999,
1900-06-26,371.1599999999999,984.1800000000001,602.5999999999999,
1900-06-27,372.68000000000006,988.0199999999999,602.5999999999999,
1900-06-28,374.5999999999999,990.8999999999999,603.9999999999999,
1900-06-29,376.23999999999995,999.1200000000001,606.9000000000002,
1900-06-30,381.1199999999999,1005.8400000000003,606.9000000000002,
