date,Very dry,Very wet,Median,2021 to date
1900-03-17,106.30833333333331,410.08333333333326,214.10000000000002,210.70000000000005
1900-03-18,106.35833333333332,412.94999999999993,214.40000000000003,223.70000000000005
1900-03-19,112.25833333333331,426.19999999999993,214.40000000000003,283.1
1900-03-20,134.95833333333331,426.54999999999995,214.40000000000003,298.1
1900-03-21,144.56666666666666,426.54999999999995,218.40000000000003,464.0
1900-03-22,163.46666666666667,442.29999999999995,220.70000000000005,512.6
1900-03-23,163.60000000000002,448.5999999999999,220.70000000000005,546.2
1900-03-24,163.60000000000002,453.49999999999994,221.00000000000003,
1900-03-25,163.60000000000002,453.49999999999994,221.00000000000003,
1900-03-26,163.60000000000002,478.9,223.3,
1900-03-27,163.60000000000002,482.79999999999995,230.3,
1900-03-28,163.60000000000002,482.79999999999995,230.3,
1900-03-29,163.60000000000002,482.9,230.70000000000005,
1900-03-30,164.20000000000005,485.79999999999995,241.95,
1900-03-31,164.20000000000005,503.99999999999994,244.25,
1900-04-01,164.20000000000005,503.99999999999994,244.25,
1900-04-02,164.20000000000005,504.69999999999993,244.25,
1900-04-03,164.20000000000005,530.3999999999999,244.25,
1900-04-04,164.20000000000005,536.5,244.65,
1900-04-05,168.00000000000003,539.75,244.65,
1900-04-06,168.00000000000003,541.4499999999999,248.35000000000002,
1900-04-07,168.00000000000003,541.4499999999999,250.58333333333334,
1900-04-08,168.33333333333337,544.25,250.78333333333336,
1900-04-09,168.33333333333337,561.9499999999999,250.78333333333336,
1900-04-10,168.33333333333337,575.0999999999999,250.78333333333336,
1900-04-11,168.33333333333337,576.5999999999999,254.08333333333334,
1900-04-12,168.33333333333337,576.5999999999999,261.3833333333333,
1900-04-13,168.33333333333337,576.5999999999999,261.78333333333336,
1900-04-14,168.33333333333337,576.5999999999999,279.6833333333334,
1900-04-15,168.33333333333337,576.5999999999999,280.28333333333336,
1900-04-16,168.33333333333337,576.5999999999999,282.8833333333333,
1900-04-17,168.33333333333337,576.5999999999999,288.6,
1900-04-18,168.33333333333337,576.5999999999999,288.6,
1900-04-19,168.33333333333337,576.5999999999999,290.9,
1900-04-20,168.33333333333337,578.5999999999999,290.9,
1900-04-21,168.33333333333337,578.5999999999999,290.9,
1900-04-22,168.33333333333337,618.25,290.9,
1900-04-23,175.98333333333335,643.0,290.9,
1900-04-24,175.98333333333335,643.0,301.34999999999997,
1900-04-25,175.98333333333335,643.0,301.9999999999999,
1900-04-26,180.58333333333334,646.7,306.69999999999993,
1900-04-27,181.58333333333334,646.7,308.0999999999999,
1900-04-28,181.58333333333334,647.0,316.8999999999999,
1900-04-29,181.58333333333334,647.0,320.69999999999993,
1900-04-30,181.58333333333334,648.4,323.79999999999995,
1900-05-01,181.58333333333334,662.05,327.79999999999995,
1900-05-02,186.35833333333335,667.25,330.5999999999999,
1900-05-03,193.82916666666668,674.05,331.0999999999999,
1900-05-04,193.82916666666668,674.1500000000001,331.19999999999993,
1900-05-05,193.82916666666668,674.3,331.19999999999993,
1900-05-06,193.82916666666668,674.3,331.39999999999986,
1900-05-07,193.82916666666668,674.3,331.39999999999986,
1900-05-08,193.82916666666668,674.3,336.04999999999995,
1900-05-09,193.92916666666667,674.3,348.34999999999997,
1900-05-10,194.92916666666667,674.3,348.34999999999997,
1900-05-11,194.92916666666667,674.3,349.44999999999993,
1900-05-12,195.52916666666667,674.3,349.44999999999993,
1900-05-13,195.72916666666669,674.3,349.44999999999993,
1900-05-14,196.12916666666666,674.3,354.8666666666667,
1900-05-15,196.72916666666669,674.3,360.4666666666667,
1900-05-16,199.52916666666667,675.1,361.70000000000005,
1900-05-17,199.62916666666666,675.1,364.40000000000003,
1900-05-18,200.82916666666665,675.1,367.40000000000003,
1900-05-19,200.82916666666665,676.3,391.45000000000005,
1900-05-20,200.92916666666667,676.3,395.0166666666667,
1900-05-21,201.42916666666667,676.3,395.0166666666667,
1900-05-22,208.42916666666667,695.3,395.0166666666667,
1900-05-23,212.22916666666666,696.75,395.0166666666667,
1900-05-24,214.32916666666665,697.05,395.0166666666667,
1900-05-25,214.62916666666666,703.25,395.0166666666667,
1900-05-26,214.62916666666666,710.25,406.1,
1900-05-27,214.62916666666666,710.7,406.1,
1900-05-28,215.02916666666664,710.7,406.1,
1900-05-29,215.02916666666664,711.7,406.725,
1900-05-30,215.62916666666666,711.7,407.725,
1900-05-31,216.12916666666666,711.7,430.42499999999995,
1900-06-01,216.12916666666666,711.7,437.67499999999995,
1900-06-02,216.12916666666666,712.2,437.92499999999995,
1900-06-03,222.12916666666666,716.7,438.17499999999995,
1900-06-04,222.37916666666666,720.5,447.2249999999999,
1900-06-05,225.7083333333333,720.5,455.4749999999999,
1900-06-06,225.7083333333333,732.075,455.4749999999999,
1900-06-07,230.6083333333333,733.975,455.4749999999999,
1900-06-08,232.7083333333333,745.35,460.775,
1900-06-09,236.625,752.05,467.82499999999993,
1900-06-10,236.625,766.95,469.82499999999993,
1900-06-11,242.125,770.55,477.91666666666663,
1900-06-12,242.125,771.3,477.91666666666663,
1900-06-13,249.02499999999998,771.3,479.3166666666666,
1900-06-14,249.09166666666667,771.3,481.41666666666663,
1900-06-15,249.09166666666667,771.3,485.50000000000006,
1900-06-16,249.09166666666667,772.0999999999999,485.50000000000006,
1900-06-17,249.09166666666667,777.3999999999999,485.50000000000006,
1900-06-18,249.09166666666667,779.1499999999999,490.2833333333333,
1900-06-19,249.09166666666667,800.05,490.58333333333337,
1900-06-20,249.09166666666667,803.3,492.98333333333335,
1900-06-21,249.09166666666667,803.4,492.98333333333335,
1900-06-22,249.09166666666667,803.4,493.18333333333334,
1900-06-23,252.59166666666667,803.4,502.2249999999999,
1900-06-24,255.59166666666667,803.8,512.2249999999999,
1900-06-25,255.59166666666667,805.8,516.1249999999999,
1900-06-26,257.5916666666667,812.0,516.3749999999999,
1900-06-27,258.5916666666667,815.1499999999999,516.3749999999999,
1900-06-28,258.5916666666667,815.9499999999999,516.425,
1900-06-29,258.5916666666667,817.75,517.925,
1900-06-30,258.5916666666667,817.75,518.7750000000001,
